ID,text,target,label,clean_text
ynat-v1_train_02223,현대차 8월 국내 판매 전년비 17.6%↓,0,생활문화,8월 현대차가 국내 판매에서 전년比 17.6% 감소했다
ynat-v1_train_02224,최지만 2경기 연속 안타…타율 0.269,0,생활문화,최지만 2경기 연속 안타로 타격감을 주는 활약을 보였습니다.
ynat-v1_train_02225,프로농구 1라운드 최우수선수에 현대모비스 라건아,0,생활문화,프로농구 1라운드 최우수 선수는 현대모비스 라건아
ynat-v1_train_02226,靑 이석수 +표 접수…당8 ~N하지M않을 H,2,정치,청와대 이석수 대통령 선거 표 접수…당시 상황을 회고하지 않을 힘
ynat-v1_train_02227,-Q6cW)대모비스AdF연승 td…KCC에 j패,1,스포츠,대모비스가 연승을 달성했다…KCC에 패배
ynat-v1_train_02228,성장률 쇼크에 증권가 연간 성장률 전망치 2.22.3%로 하향,3,사회,성장률 쇼크에 증권가 연간 성장률 전망이 2.2.3%로 하락
ynat-v1_train_02229,c흥민?m2트&C<A컵 A강서U3B리b g;v d돌,1,스포츠,"차흥민, 미2트의 C컵 강서3리에서 볼을 돌린다"
ynat-v1_train_02230,日ITPP1법안F각}H의Y의z pV국회Cn부,6,세계,일부 IT 전문가의 의견에 따라 국회에서 통과된 법안
ynat-v1_train_02231,최지만 3타수 무안타…타율 0.257,4,IT과학,최지만 3타수 무안타…타율 0.257은 무엇을 의미하는가?
ynat-v1_train_02232,캠: 송파_아시t선수- M파3[등i1Dl72D\V압류g산+T매,5,경제,송파 아시안게임 선수들 M3등 72위 압류산 매각
ynat-v1_train_02233,뮤지컬 아리 아라리·뮤지컬 내 친구 유관순,3,사회,뮤지컬 아리 아라리와 내 친구 유관순
ynat-v1_train_02234,전화번호로NCSu삼9페  .c아서-간7W;nzd스,4,IT과학,전화번호로 NC삼페서 간헐성 스즈키
ynat-v1_train_02235,세기의 대국 日에 밀리고 中에 치이고 한국 인공지능 현주소,0,생활문화,세기의 대국인 일본에 밀리고 중국에 치이고 한국의 인공지능 현주소
ynat-v1_train_02236,美 항e법원 O린 인터넷 명령 합a`Ay사들n*4,6,세계,미국 항소법원 올린 인터넷 명령 합류사들이
ynat-v1_train_02237,n대통령 bT일부터 美핵g보X상hS i석NA핵제재 Q교,2,정치,대통령 부일부터 美 핵보상 이석내 핵제재 교류
ynat-v1_train_02238,투자일임형 ISA도 허용 추진…중소 증권사에 혜택,1,스포츠,예스24 우리가 사랑한 24인의 작가들 부산서 전시
ynat-v1_train_02239,조응천 IIG해 무c 얘기하-\입vtlF 아|U종4,2,정치,조응천 의원이 무소속으로 얘기하는 내용은...
ynat-v1_train_02240,",식문W가 집적(Ef간A도서관의 [거·e재·미~",0,생활문화,식물문학가 집적( Ef간도서관의 [거시적 재미
ynat-v1_train_02241,SKB+영w1)학zT:로그A 플레이송스 ~ jR,4,IT과학,SKB영학자들 로그 플레이송스 ~ 저작권
ynat-v1_train_02242,애플 앱스토어에서 우버 앱 삭제될 뻔했다,5,경제,애플 앱스토어에서 Uber 앱이 삭제될 뻔했다
ynat-v1_train_02243,황우석 인간복제줄기세포 미국 특허 등록,0,생활문화,황우석 박사가 인간 복제 줄기 세포 미국 특허 등록했다
ynat-v1_train_02244,올해 추석 당일 T맵 사용자 447만명 기록…역대 최다,6,세계,올해 추석 당일 T맵 사용자가 447만 명으로 기록되어 역대 최다로 나타났다.
ynat-v1_train_02245,류현진 평균자책점 1위 지켜준 강정호 소로카에게 멀티출루...,6,세계,류현진 평균자책점 1위 지켜준 강정호 소로카에게 멀티 홈런...
ynat-v1_train_02246,{시&라리( nK개 팀 8대D득점<금%탑…*울과&타이,1,스포츠,시리즈 8개 팀 8대8 득점 금메달…울과 타이
ynat-v1_train_02247,61zpUX도j·환(f안전에 3년6Pk5조원4공급,3,사회,61억UX도환전 안테나 3년6개월5조원4공급
ynat-v1_train_02248,국고채 금리 일제히 하락…3년물 연 2.256%,0,생활문화,국고채 금리 일제히 하락…3년물 연 2.256%로
ynat-v1_train_02249,클린턴재단 후폭풍인가…힐러리 vs 트럼프 지지율 3%p로 좁혀져,0,생활문화,클린턴 재단의 후폭풍인가…힐러리 VS 트럼프 지지율 3%p로 좁혀진다
ynat-v1_train_02250,앙숙 터키·그리스 화해 모색…그리스 총리 성소피아 방문,4,IT과학,앙숙 터키와 그리스가 화해 모색을 하며 그리스 총리가 성소피아를 방문했습니다.
ynat-v1_train_02251,*자농구 !v은;4b리p는 챔프전서 @O은E t압,1,스포츠,자유 농구 시즌은 챔피언전에서 팀 압도
ynat-v1_train_02252,t스 정복한 _공:능 .둑은 8 늦D&,4,IT과학,트럼프 정복한 공룡은 8급 늦둥이
ynat-v1_train_02253,갤노트8 중국서 29일 출시…모바일결제 제휴 확대,2,정치,갤노트8 중국서 29일 출시…모바일 결제 제휴 확대
ynat-v1_train_02254,$T 화@;의 가a! 기업용7전D R시,5,경제,태화의 가계 기업용 전자금융시스템
ynat-v1_train_02255,"美여성 남편에 sY당첨""W가능 보여주^다 #F억P 덜컥 당첨",6,세계,미국 여성 남편에 수당이 당첨되어 보여주다. #부동산 가격이 덜컥 당첨
ynat-v1_train_02256,게시판 투교협 중·고생 대상 금융투자 체험교실,6,세계,The forum invites middle and high school students to experience financial investment.
ynat-v1_train_02257,s위7G정청=추S안7ry내 1회 본회의 W과해야,2,정치,수위정청 추진안 의안 1회 본회의와해야
ynat-v1_train_02258,친박계 의원들 광화문 촛불집회 날 단양서 골프 회동종합,1,스포츠,친박계 의원들 광화문 촛불집회 날 단양에서 골프대회를 개최합니다.
ynat-v1_train_02259,서울은 Y쩌: 욕'을f0{하는 E!a F됐나,3,사회,서울은 여성이 욕설을 하는 법이다
ynat-v1_train_02260,화  Wz2풍XaS 전체로 확산…두 달 지속@20073 이`'G악,0,생활문화,화풍 전반적으로 확산… 두 달 동안 지속되는 이례적인 악화
ynat-v1_train_02261,S산C금정?? 2Dd7 역J문화8제}&일c개^,0,생활문화,서산금정 2대역 문화제 일개
ynat-v1_train_02262,여성등반가 rG8?소기 흡입력z로 33층 빌딩 올랐*,5,경제,여성 등반가로 소기 흡입력으로 33층 빌딩 올랐다
ynat-v1_train_02263,5월 연휴 기간 12만명이 통신사 바꿨다…작년보다 30% 증가,5,경제,"5월 연휴 기간 120,000명이 통신사 바꿨다…작년보다 30% 증가"
ynat-v1_train_02264,완연한 !…충북 F1기8*1R∼EgI 큰 일CDf주의,0,생활문화,완연한 충북 첫 기회 큰 일주일
ynat-v1_train_02265,y아/ 기관 매수세Uy스피T장V 2G8(선 회O종합,5,경제,예상하지 못한 기관 매수세가 스피드장에서 2월 8일(선물) 종합
ynat-v1_train_02266,박기yk7한항| 감독 0C O제 방심은 금물,1,스포츠,박기영 감독의 0 제 방심은 금물
ynat-v1_train_02267,유령주식 불안 확산…배당 이어 주식거래시스템 점검종합,0,생활문화,유령주식 불안이 확산되고 배당을 이어주고 주식 거래시스템이 점검중입니다.
ynat-v1_train_02268,UOz감독 스파[크 리 l럼프를 연쇄 살인마r 비유,6,세계,우즈 감독 스파크 리엄프를 연쇄 살인마로 비유
ynat-v1_train_02269,저항성 우수한 새 에이즈 백신 후보물질 개발 성공,2,정치,저항성 우수한 새 에이즈 백신 후보물질 개발에 성공했다
ynat-v1_train_02270,프로농구 8I타전 이P현드h팀이?~}…MVPf 3튼,1,스포츠,프로농구 8전 이현드 팀이 MVP 3번
ynat-v1_train_02271,{리M일상zLZ만나는s예술,0,생활문화,실내 일상 만나는 예술
ynat-v1_train_02272,동시 압수수색 당한 대우조선과 산은…38년 질긴 인연,6,세계,동시에 압수수색 당한 대우조선과 산은 38년간의 인연
ynat-v1_train_02273,오늘의 투자전략 美·中 정치환경 철강·기계에 모멘텀,0,생활문화,오늘의 투자전략 미국과 중국의 정치환경이 철강과 기계산업에 영향을 미침
ynat-v1_train_02274,학교1긴급돌< fV 시; >\x제4각$학부모*jO지P,3,사회,학교 긴급돌연사 제4각 학부모 지소
ynat-v1_train_02275,더*} ]i대+ 김현권!v원a}_대8*vdL줄!알았d ,2,정치,더불어민주당 김현권 원내대표
ynat-v1_train_02276,이공대 내부 살펴보는 홍콩 경찰,3,사회,이공계 대학 내부 살펴보는 홍콩 경찰의 처우
ynat-v1_train_02277,톰프슨·커리 68점 골든스테이트 3쿼터 마법 앞세워 5연승,0,생활문화,톰프슨과 커리는 골든스테이트가 3쿼터를 앞세워 5연승했다.
ynat-v1_train_02278,4S아*2u득점7펄펄L도로공사X선두 .;'=& y고H4위 도약,1,스포츠,4세대 득점 7펄펄로 도로공사 선두. 그리고 4위 도약
ynat-v1_train_02279,건설업계 부실벌점 개정안 기업에 사망선고…철회돼야 주장,6,세계,건설업계 부실벌점 개정안을 기업에 사망선고…철회해야 주장한다
ynat-v1_train_02280,내일 남북고위급회담…정상회담 일정·장소 정해질 듯종합,4,IT과학,"The IT and science department is planning to hold a high-level meeting between the two countries tomorrow, and the schedule and location of the summit are likely to be determined."
ynat-v1_train_02281,베로나 이승우 대표팀 승선은 간절한 꿈…기회 오리라 믿어,6,세계,베로나 이승우 대표팀 승선은 꿈을 이루기 위한 기회라 믿어
ynat-v1_train_02282,호퍼드 결승점에 스틸까지…보스턴 필라델피아에 3연승,5,경제,호퍼드가 결승점에 스틸까지… 보스턴이 필라델피아에 3연승했다
ynat-v1_train_02283,최0웅-현대캐피탈 감j 이승원 Lu력 대단하다,1,스포츠,최웅현대캐피탈 감동 이승원 루력 대단하다
ynat-v1_train_02284,靑 국민청원 중복참여 가능성 제기…카카오톡 참여 임시중단,1,스포츠,청소년들이 스포츠 경기에 참가하는 것을 지원하는 운동회에 청원 중복참여 가능성 제기…카카오톡 참여 임시중단
ynat-v1_train_02285,G미회담 D' 5정(39n길 \진b U|나b中 고위급l(류 {통 강조,2,정치,미국-북한회담 5차(39길 진나리 고위급회 통과
ynat-v1_train_02286,"샤^ T;웨[6?용 파, 리i EX (/ 중 화U",6,세계,샤트웨이 파리 EXPO 중 화폐
ynat-v1_train_02287,AS8 미 7q]Z포트 하<'평가Ox?F갤U>w aB 그쳐,4,IT과학,ASUS 미포트 하이평가 갤러리와 협력
ynat-v1_train_02288,"\드컵 티켓 ""보 z륙별X경쟁 본격화…c시아 최소 b장5..",1,스포츠,월드컵 티켓 '보증' 별별 경쟁 본격화…최소 장5
ynat-v1_train_02289,게시판 KT 정보보안 기업 4곳과 MOU,1,스포츠,KT는 정보보안 기업 4곳과 MOU를 체결했습니다.
ynat-v1_train_02290,교s대 청8 하|테크yV 조성 황새복x사^ W협,3,사회,교대청년들이 기술 조성으로 황새복사와 협력
ynat-v1_train_02291,!V산천?축x{연일 lR…'품권 6C5mX :통,0,생활문화,산천축제 연일 열렸습니다. '품권 6.5미터 :통화
ynat-v1_train_02292,ZZ땀 묻은K자동차 만-는데 방역장비 k어…[비=o노동실태,3,사회,자동차 만든데 방역장비가 없어…비노동실태
ynat-v1_train_02293,"셀_리\U1C기P영 이x\vn20h억B…작년 }, 대+k5s.2J#종e",5,경제,셀리버리 영업 이익 20억…작년 대기업 종합
ynat-v1_train_02294,국`계Y%58 수립에 {공지능 기v2도입한다,4,IT과학,국가기록원에 AI도입한다
ynat-v1_train_02295,공31  상에 H기침.Ux임9g6#오르나#촉U>Wq / Y,5,경제,공공  상에 하기침을 오르내림
ynat-v1_train_02296,"b=빙 최강자는…>도T""국B양스포.대회 ?5V g막",1,스포츠,빙상 최강자는…도르트 국방양식 대회
ynat-v1_train_02297,PM대n&프e그2w대회서 서울- 3위·'Eg4!Y<위종합,4,IT과학,PM대통령이 2등을 차지한 대회에서 서울이 3위를 차지하고 'Egg'위종합
ynat-v1_train_02298,"국정원장q*병우 직보 ?혹 국장,감찰 조사$중속보",2,정치,"국정원장 병우 직무 정상, 국장 감찰 조사 중단"
ynat-v1_train_02299,LG전자 트리플 카메라 장착한 LG X6 출시,0,생활문화,LG전자에서 출시한 LG X6은 트리플 카메라를 장착하고 있습니다.
ynat-v1_train_02300,게시판 KIST 의학도 대상 리서치 캠프,5,경제,KIST는 의학도 대상 리서치 캠프를 개최했다.
ynat-v1_train_02301,메츠 신더F드·u그V ]범경기 S뷔%서 강속구 O팡,1,스포츠,메츠 신드럴랜드 범경기서 강속구 오플
ynat-v1_train_02302,SK텔레콤 IoT 네트워크 기반 맞춤 서비스,4,IT과학,SK텔레콤은 IoT 네트워크 기반 맞춤 서비스를 제공합니다.
ynat-v1_train_02303,애플 아%폰X 공개re이스I%·OLE-디스Jj이 도입종합,4,IT과학,애플 아이폰X 공개 예시·OLED-디스플레이 도입
ynat-v1_train_02304,명불@전 b기민…마린스키:왕9의\c격에0객석]4y,0,생활문화,명불허전 비기민…마린스키: 왕의격에 객석이4년
ynat-v1_train_02305,그래픽 전국 주택 매매 거래량 추이,2,정치,국내 정치 현황
ynat-v1_train_02306,갤0시S8 개통 이틀a에 주Y.재- 부족 (,4,IT과학,갤럭시S8 개통 이틀 후 주인공 재부팅 (
ynat-v1_train_02307,"Z정,M양대 c#정보대학b O동y회장에,이w만|전Ko향a\ B장",3,사회,정치양대 정보대학 운영회장 이만 전향 B장
ynat-v1_train_02308,"머리 맞s~경제,!리와 한국은행 총재",5,경제,머리 맞춘 경제리와 한국은행 총재
ynat-v1_train_02309,소설가 백민석이 카메라에 담아온 쿠바 사람들,6,세계,세계 곳곳에서 발견되는 다양한 사람들
ynat-v1_train_02310,9H+R동엽문)상에 김:ㆍ김r},0,생활문화,9월 동엽문상에 김: 김
ynat-v1_train_02311,경기북부 7개 시·군 23시 한파주의보,1,스포츠,경기 북부 7개 시·군에서 23시까지 한파주의보가 있습니다
ynat-v1_train_02312,朴P|+ 언론b담/B② 3V 대n5N만남^mE화@ z토,2,정치,박근혜 언론 담당자 3대 만남 화답을 토로하는
ynat-v1_train_02313,f총리 국방과학연=소 Py…&가m보 L~0해달라,2,정치,총리 국방과학연수소 교수가 명보 해달라
ynat-v1_train_02314,C~피 하aw출발z후 상Y 전환S장\`20{fHS)V}합uh,5,경제,CPI 하락 출발 후 상승 전환장 20% 합의
ynat-v1_train_02315,신/ 반K동RF 잃은g반려!을 2R 안.l,0,생활문화,신반동 잃은 반려견을 안락처에 입소시킵니다.
ynat-v1_train_02316,WK리그 Mb x대제<1}6전서 %수원과 무d부종E,1,스포츠,WK리그 MB 대제 6전서 수원과 무부종
ynat-v1_train_02317,"주택dY공사""신용회v지원자 전세특례보& j상S확]",5,경제,주택 공사 신용회원 지원자 전세 특례 보상 확정
ynat-v1_train_02318,건$사1{호 의Gs캐B다 K뤼I 총리OV지2=야당)@뒤8,6,세계,건설사 호의 캐리비안 총리 외교지휘
ynat-v1_train_02319,방통위 KBS 보궐이사에 강형철 숙명여대 교수 추천,6,세계,세계적인 방송통신 위원회는 KBS 보충 이사에 강형철 숙명여대 교수를 추천했습니다.
ynat-v1_train_02320,與텃밭/부산 Z변0더G주 4곳이{ 앞서,2,정치,야당의 부산 변동주 4곳이 앞서
ynat-v1_train_02321,도박 R창진E전 농구감독ZZ죄C뒤집^ 2U *죄~&s...,1,스포츠,도박 창조전 농구감독죄 뒤집고 2*죄의...
ynat-v1_train_02322,中허난성x {물열차 탈선해 주택 _L…h명 실종,6,세계,중국 허난성의 물열차 탈선으로 100명 실종
ynat-v1_train_02323,가이드북 NO…스마트폰 AI 비서 여행 도우미로 수요↑,2,정치,가이드북 NO… 스마트폰 AI 비서 여행 도우미로 수요가 증가하고 있습니다.
ynat-v1_train_02324,"8시d""품|코MD2m0 커Fr콜 ATM EvF 0F",5,경제,8시 출품 코미디 2막 커질 콜라보 ATM 효과 0%
ynat-v1_train_02325,ix탄 2. 맨유b사우샘프0I꺾고 EFL컵 우승,1,스포츠,Manchester United가 사우샘프턴을 꺾고 EFL컵 우승
ynat-v1_train_02326,주말 N 여행 제주권 탐라 역사·문화 혼 깃든 산지천 축제,2,정치,주말에 여행하는 제주권의 탐라 지역은 역사와 문화가 깊숙이 혼합된 산지천에서 축제를 개최한다.
ynat-v1_train_02327,국회@w|q선{& 영4b\I·5박 Vo 프레임 버9야,2,정치,국회선언 영변5박 보프레임 버려
ynat-v1_train_02328,6총:-DF 중7민생예H)4p5천억…YU 빨리4처-해:,2,정치,6조8천억 중간선거 민생예산 4천억… 빨리처리해야
ynat-v1_train_02329,윤상현 오늘 아침 김무성 자택 찾아 사과했다속보,5,경제,윤상현 오늘 아침 김무성의 자택에 찾아가 사과했다는 소식이 전해졌다.
ynat-v1_train_02330,구글 퀴즈쇼 앱 개발 3사 간담회 개최,6,세계,세계적인 퀴즈 쇼 앱 개발에 3사 간담회가 개최되었다.
ynat-v1_train_02331,MLB 텍사스 펜스마저 타구 쫓다 부상…외야 줄부상,3,사회,MLB 텍사스 펜스마저 타구가 쫓다 부상 당한 외야수
ynat-v1_train_02332,국내 f업 2곳1랜섬}어 피C 신Y…`염 사UKmj많을a F~,4,IT과학,국내 두 업체 랜섬웨어 피해 신고…염 사범 많을 것
ynat-v1_train_02333,"통일부 통R}"" 김정은 관전여&*c예단 어M3만w`대",2,정치,통일부 통일부 김정은 관광여행 예단 어마어마한 대관
ynat-v1_train_02334,CN+G美항3r@파 이란6k>60사일]이동 z4성 4보 #&,6,세계,중국과 미국이 항공기 파견 이란 6천 명을 이주 z성 4보
ynat-v1_train_02335,_심3간 김K 상가에서 G…O점 6개 태워종합,3,사회,심야간 김상가에서 고점 6개 태워져
ynat-v1_train_02336,우진비앤지 37억 규모 동물용의약품 공급계약,4,IT과학,우진비앤지 37억 규모의 동물용 의약품 공급 계약
ynat-v1_train_02337,정몽구 현대건설 이사직 물러나…자동차에 주력,4,IT과학,정몽구 현대건설 이사직을 물러나…자동차에 주력하는
ynat-v1_train_02338," jR 헥터와]>별k세금 문제가)가"" 컸다",1,스포츠,헥터와 별세금 문제가 컸다
ynat-v1_train_02339,마크롱 최측근 佛 하원의장 부패 의혹 다시 수사받아,1,스포츠,마크롱의 최측근 프랑스 하원의장 부패 의혹 다시 수사받아
ynat-v1_train_02340,v9dT=]6대mj|o바Y러스 검* 키Z 개Q…3b도 n0/,4,IT과학,보안업체 6대바이러스 검출 개선…3도에서 노동
ynat-v1_train_02341,"오S 선+R*""y안 처리O9산…경IA= 혈투 D의5P+""",3,사회,오선생님 처리산…경찰 혈투의 대결
ynat-v1_train_02342,장마 때문에…전국 해수욕장 유명산 관광지 썰렁,3,사회,장마 때문에…전국 해수욕장 유명산 관광지 문을 닫았습니다.
ynat-v1_train_02343,C자dp교a청 by고 직e계고 인;*LQs교육9S2y억원 투n,3,사회,청와대 청년 직업 교육 5억원 투자
ynat-v1_train_02344,"파^·테6M%uoX쓰Ya대란.지b유vE0K@ 35 프랑5""비상",6,세계,파테트 대란.지유역 35 프랑비상
ynat-v1_train_02345,삼성증권 1분기 영업이익 1천496억원…17% 감소,6,세계,삼성증권 1분기 영업이익 1496억원에 달하는 17% 감소
ynat-v1_train_02346,공연소식 청년예술인의 유쾌한 도전 연극 끝까지 간다 外,0,생활문화,청년 예술인이 유쾌한 도전을 연극으로 끝까지 간다
ynat-v1_train_02347,北미사일 발사 日언론 신속 보도…NHK는 정규방송 중단,5,경제,북미사일 발사에 따른 일본 언론이 신속하게 보도한 NHK는 정상 방송을 중단하지 않았다.
ynat-v1_train_02348,Kl< 어린이9교X안전x#화…단속카메라ut로9펫8확-,3,사회,키즈 어린이 교내 안전화…단속 카메라로 패팅 확실히
ynat-v1_train_02349,EU 눈덩이 공공부채에도 돈풀어 경기부양한다는 伊 제재키로,4,IT과학,EU는 눈덩이 공공부채에도 돈을 풀어 경기부양한다는 이 제재로
ynat-v1_train_02350,사진톡톡 중국인의 눈으로 본 한반도 정세 인물화,4,IT과학,A photo essay depicting the current situation on the Korean Peninsula from the perspective of Chinese people.
ynat-v1_train_02351,우W^해빙 속@비y,0,생활문화,우리는 해빙 속에 빠져 있습니다.
ynat-v1_train_02352,FWCt20x8 삼성의 tR B법 m럭p19 언팩,4,IT과학,삼성의 FWC t20x8 B법 모럭 19 언팩
ynat-v1_train_02353,5GX MES 플s폼이란,4,IT과학,5G-X MES 플랫폼이란
ynat-v1_train_02354,손가락 욕설한 델리 알리 A매치 1경기 출전금지,5,경제,손가락 욕설한 델리 알리 A매치 1경기 출전 금지
ynat-v1_train_02355,m반기!가xZqK341원↑…2금융[ 고객 다O~은;으로,5,경제,마지막 반기금융 고객 모두에게
ynat-v1_train_02356,미국발 훈풍 코스피 장중 2120선 회복…코스닥 2% 올라종합2보,6,세계,미국에서 훈풍이吹는 코스피는 장중 2120선으로 회복을 이루었고 코스닥은 2%로 올라갔다.
ynat-v1_train_02357,코스피 하락 마감,2,정치,코스피 하락으로 마감
ynat-v1_train_02358,프로농구 현대모비q  b>프·존슨·쇼터 tn선수 구= 완료,1,스포츠,프로농구 현대모비스의 프로존슨 쇼터 선수 구단 완료
ynat-v1_train_02359,"내m P월 D파트 2SZE여,> j|\P7년o에{xV",5,경제,"내년 1월 2분기여, 7년전"
ynat-v1_train_02360,인도 휩쓴 사이클론 방글라도 강타…최소 24명 사망·280만 대피종합,0,생활문화,인도에서 휩쓴 사이클론이 방글라데시를 강타해 최소 24명이 사망하고 280만 명이 대피했다.
ynat-v1_train_02361,배틀그라운드 국내 서버 별도 운영…해외 이용자와 분리,1,스포츠,배틀그라운드 국내서 별도로 운영하는 서버가 해외 이용자와 분리되었습니다
ynat-v1_train_02362,kJ인 4 ~k3강원도P$문,2,정치,경기도 4강원도 문
ynat-v1_train_02363,l.유플러스 5G 장비3 무' IPq^ UGD 시험 서비스m성c,4,IT과학,SKT와 KT가 5G 장비를 무선 IP UGD 시험 서비스를 시작한다
ynat-v1_train_02364,교육부교사노조연맹_본교E <%식,3,사회,교육부 교사노조 연맹 본교에서 식사
ynat-v1_train_02365,靑 한미훈련 비핵화 상황보며 결정할 문제…美 논의요청 없어,4,IT과학,청와대 한미훈련 비핵화 상황을 보며 결정할 문제…미국 논의요청 없다
ynat-v1_train_02366,中매I6맞불N세K옹호&3국이 f인제공·Z반;; W비m,6,세계,중국 매치볼 세계선호국이 이인제공·반전
ynat-v1_train_02367,당신의 스무살 생일은 어땠나요…무라카미 하루키 버스데이 걸,0,생활문화,당신의 스무살 생일은 어땠나요…무라카미 하루키의 생일을 축하합니다.
ynat-v1_train_02368,"한국노총 y주4p일자리y?Q하는E,주노(|;그6된 목_%",3,사회,"한국노총 주4일자리 만드는 데, 주노동부가 된 목적"
ynat-v1_train_02369,WNBA 박지수 LA 스파크스 상대로 2득점 2리바운드,4,IT과학,WNBA 박지수 LA 스파크스와 2득점 2리바운드
ynat-v1_train_02370,세계 첫 AI 축구 월드컵 KAIST서 개막…12개국 29팀 참가,2,정치,세계 첫 AI 축구 월드컵 KAIST에서 개막…12개국 29팀이 참가하는 대회
ynat-v1_train_02371,현cj* 암fI방K지L하% 보험 출p,5,경제,현금 암보험 출범
ynat-v1_train_02372,美 中g위구르`탄압cN공…중국은 종w와 R쟁 중,6,세계,미국 중국 위구르 탄압 공세…중국은 종교와 종족의 분쟁 중
ynat-v1_train_02373,"S란e \시착한y,르웨이 여객l*제재탓 70일만b Bf(귀환",6,세계,"스웨덴에서 착한, 루웨이 여객 제재 탓 70일 만에 귀환"
ynat-v1_train_02374,추미애 野 무더기 허위조작 기소…권력시녀 전락한 정치검찰,6,세계,추미애의 무더기 허위조작 기소…권력의 여신이 전락한 정치검찰
ynat-v1_train_02375,올림픽|N데월드몰 0니j컬링y경R s벤0 진행,0,생활문화,올림픽돔월드몰에서는 컬링 경기를 진행합니다.
ynat-v1_train_02376,부0 제조업 경기전'지수 곤V)I…조선기자6P 역F 최악,5,경제,부산 제조업 경기전망 지수 곤란…조선 기자 역량 최강
ynat-v1_train_02377,한선수의 평정심 순위 싸움에 신경 쓰면 페이스를 잃어요,2,정치,한선수의 평정심 순위 경쟁에 신경 쓰면 경쟁력을 잃어요
ynat-v1_train_02378,중국의 해외투자 안전도I평가서 Z국 O위→=_위t추락,6,세계,중국의 해외 투자 안전도 평가서 국가 위험도 추락
ynat-v1_train_02379,"@해*dI) {어촌 마$ 1C4t0,에B광R역망4구축",3,사회,해외 어촌 마을 1천4백에 어광역망 구축
ynat-v1_train_02380,北매체 로켓 발사 성공에 온나라 경축 분위기,5,경제,북한 매체 로켓 발사 성공에 온 나라가 경축 분위기
ynat-v1_train_02381,울산 안방서 상하이 상강에 덜미잡혀 AFC 챔스리그 첫 패,1,스포츠,울산 안방에서 상하이 상강에 패배하여 AFC 챔피언스리그 첫 패배를 당했다
ynat-v1_train_02382,황금연휴 유통업> 매출l48%↑…!|진작X효과 |다,5,경제,황금연휴 유통업 매출 48%↑…진작효과 다
ynat-v1_train_02383,KIST 탄소나노소재로 우주복 섬유·방사선차폐재 개발중,0,생활문화,KIST는 탄소 나노 소재로 우주복의 섬유와 방사선 차폐 재료를 개발 중이다.
ynat-v1_train_02384,3중XQ4대사관 3안먼 시a 3K주V에 조기 게양,6,세계,세계 3대사관 3안면 시화 3주에 조기 개양
ynat-v1_train_02385,정운찬 총재 병역 국민정서 반영 못해 죄송…미래협의회 ...,2,정치,정운찬 총재는 병역 국민정서 반영하지 못해 죄송하다…미래협의회...
ynat-v1_train_02386,MWC1= -성]디스플레이에 지문인1O/은 +럭시xA50·A30 공개종합,4,IT과학,MWC에서 삼성디스플레이에 지문인식 기능이 +럭키A50·A30 공개
ynat-v1_train_02387,나사 목성의 L성 5로파서 2증기-발+q흔J 발z1보,4,IT과학,NASA 목성의 L성 5로 파서 2증기 발흐름 보조
ynat-v1_train_02388,$니모리f종C회사~C 공장 신Z에 2S0억nkk자,5,경제,니모리 종합회사 공장 신설에 200억 자금 투입
ynat-v1_train_02389,KT@94u.대역u서05GrJ트)크@a장 j증h성f,4,IT과학,KT 94대역서 05G LTE 크라우드 장 증성
ynat-v1_train_02390,한아세S 베{%I총7 한 베|남a관계4l상 |망,6,세계,한아세안 베트남 총상망
ynat-v1_train_02391,피아니스트 유자 왕의 연주,5,경제,피아니스트 유자 왕의 연주로 금융시장에 큰 충격이 몰려...
ynat-v1_train_02392,w동부Q임금D체{A)n W-tV}|이율7:Ip 인하,5,경제,동부은행 임금체계 개정 이율 7% 인하
ynat-v1_train_02393,zD노W {W2; 중k집#위,3,사회,존노 중집위
ynat-v1_train_02394,울산 박정인·포항 김찬 등 15명 우선지명으로 내년 K리...,4,IT과학,예스24 우리가 사랑한 24인의 작가들 부산서 전시
ynat-v1_train_02395,야구장 암표팔다 적발 기초수급자 타인 인적사항 도용,6,세계,야구장 암표 파는 사람들을 적발한 기관이 기초수급자를 위한 인적사항을 도용한 것
ynat-v1_train_02396,@로배구</K저축0z 코&@ 김(5·이강주TF.준 확정,1,스포츠,로베라구 KOBIZ 김이강주 TF.준 확정
ynat-v1_train_02397,네이Du Ln데이E센터 9q?]1 본선 진출 L0개s 선정,4,IT과학,네이버 데이센터 본선 진출 9개 선정
ynat-v1_train_02398,)[-O어@`코로나 신KY확진I 수 x[만Sf심은 금물,3,사회,코로나 신종 확진 수 만승은 금물
ynat-v1_train_02399,재단법인화 tbs 초대 대표에 이강택 현 교통방송 대표,2,정치,재단법인화 TBS 초대 대표로 이강택 현 교통방송 대표가 임명되었다
ynat-v1_train_02400,삼성 중소기d 신사업 모- 돕는다…우)기술wW명yw~최,4,IT과학,삼성 중소기업 신사업 모금을 돕는다…우수 기술개발을 위해
ynat-v1_train_02401,"r카Dd블록체인 m""폼vQp이- %(",4,IT과학,리드블록체인 형태로 사용
ynat-v1_train_02402,김학&U경Z일보 n임$편집국장,3,사회,김학경 일보 임편집국장
ynat-v1_train_02403,건설업계 원로 박창규 前 롯데건설 사장 별세,1,스포츠,박창규 전 롯데건설 사장 별세
