ID,text,target,label,clean_text
ynat-v1_train_01984,AA'g이fPbr사회와 핵·_r미사일}새8 q상해c,6,세계,AA'g가 사회와 핵미사일 새상해
ynat-v1_train_01985,36년 만의 北 노동당 대회 5대 관전포인트,6,세계,36년 만의 북한 노동당 대회 5대 관전 포인트
ynat-v1_train_01986,책7빌A기 쉬워^V…3종시 S공도서관 10곳|자$ 공동 활용,0,생활문화,책빌기 쉬워…3종시 공도서관 10곳자 공동활용
ynat-v1_train_01987,G창 k천K 진입도로 .방도 승격…국P 50V억 지원 4차로 8장,3,사회,지하철 천안 진입도로 변경…국고 50억 지원 4차로 8개장
ynat-v1_train_01988,+라'~r리{밟은o밍스~A경4?[전정지 중징계,6,세계,라리밍스 경정지 중징계
ynat-v1_train_01989,명말청6 7기[?국7사mz들은 3IUSb아남@p가,0,생활문화,명말청7기[?국7사들들은 3USb아남이가
ynat-v1_train_01990,h은경 X울7HO대표 악기 기증W-i,0,생활문화,허은경 울산 대표 악기 기증儀
ynat-v1_train_01991,O이도 PQ코·of과이 U화%n|hZ부…옳은8! 서달k,6,세계,이도 코리아와 이화학부… 옳은 서달
ynat-v1_train_01992,충북교육청 노h조합mYf|R동K;군별 4양한 목소OH@용,3,사회,충북교육청 노조합동군별 4양한 목소리 용도
ynat-v1_train_01993,롯데\cs론트pKB]리din 승o두AON드블럼은e5연},1,스포츠,롯데자이언츠 롯데 KBO 리그 승리 동점 블러밍턴은 5연승
ynat-v1_train_01994,미세먼지 싫어N,0,생활문화,미세먼지 싫어
ynat-v1_train_01995,이글스파크를 잡아라 대전 자치구 야구장 유치 경쟁,4,IT과학,이글스파크를 잡아라 대전 자치구 야구장 유치 경쟁
ynat-v1_train_01996,"한파 뚫고f+P…포y몬고K앱스%3p게임 L출,2위Kkd종합",4,IT과학,"한파 뚫고 폰고앱스3p게임 출시,2위 Kkd종합"
ynat-v1_train_01997,홍세섭 영모도부터 김환기 서예까지…정동1928아트센터 개관전,2,정치,홍세섭 영모도부터 김환기 서예까지…정동아트센터 개관전
ynat-v1_train_01998,일리아스·오디세이아…쉽게 읽는 서양 고전문학,1,스포츠,일리아스·오디세이아…쉽게 읽는 서양 고전 문학
ynat-v1_train_01999,IBM7a공지G n/xU년 초 한Q1 1비스,4,IT과학,IBM공지는 7년 초 한빛 1비스
ynat-v1_train_02000,그래픽 c분기?서X인구G2만2천명 순0출,3,사회,그래픽 차분기서 인구2만2천명 순출
ynat-v1_train_02001,노동cT한낮$초R름 더?l미세\b·오존MdM,0,생활문화,노동자 한낮 초록 더미세오존
ynat-v1_train_02002,`성 갤노P8으j 다L<중5]Sh든다)아이폰X과~맞1결,4,IT과학,성갤노트8과의 다중든다 아이폰X과 맞설
ynat-v1_train_02003,靑 민생)국0대통` 사면[Nt사범 불G: 원Y8훨씬 s화-9a보,2,정치,청와대 민생 국정 사면 사범 불구: 원칙보다 훨씬 실용적이고 사고보지 않음
ynat-v1_train_02004,tS 오Y63n5 새`버전 공개…AI로5업무a효율 높여,4,IT과학,tOS 오신5 새 버전 공개…AI로 5업무 효율 높여
ynat-v1_train_02005,C\이?X 美47 Q작 기후위M `<…>켓 j수는 실패,4,IT과학,CIX 美47 작 기후위켓 장수는 실패
ynat-v1_train_02006,삼성9#오 감리위 W성'산·제일<xo합병 연관성도 다X다,5,경제,삼성오감리위 성'산·제일합병 연관성도 다다
ynat-v1_train_02007,靑 대단히 중요한 순방…丁의장 사드 발언 우려,0,생활문화,청와대 대단히 중요한 순방…총의장 사드 발언 우려
ynat-v1_train_02008,역사는 인간 어리석음의 기록…어리석은 선택의 반복 이유는,1,스포츠,역사는 인간의 어리석음의 기록…어리석은 선택의 반복 이유는
ynat-v1_train_02009,포스코ICT 새로운 스마트 X 솔루션 개발 추진,2,정치,포스코ICT 새로운 스마트 X 솔루션 개발 추진
ynat-v1_train_02010,한l+l유%w년 연결 영업익 300억D{n4.Qx2감소,5,경제,한일유연 연결 영업익 300억원 감소
ynat-v1_train_02011,"미국서"" J b8%(심 집|,지V달 -5Y 광z조K ~위",4,IT과학,미국서 J심지방 -5광저조 위상
ynat-v1_train_02012,"맨유 Zy~그바 L스kPjT상…x천4?""}원이 쓰d졌`",1,스포츠,맨유 그라운드 밑바닥…천하의 선수가 쓰여졌
ynat-v1_train_02013,에+-W[성엘에스티에bm00yxr규$ -:,5,경제,에너지엘에스티에비엠00예규
ynat-v1_train_02014,신세계푸k 3분기`영8익 ZA억원…B>DJ%O@#,5,경제,신세계푸드 3분기 영업 자산 8억원…사업 결과
ynat-v1_train_02015,프로농구전망대 헤인즈 복귀 SK 상위권 도약 시동 걸까,0,생활문화,프로 농구 전망대 헤인즈 복귀 SK 상위권 도약 시동 걸까
ynat-v1_train_02016,이란 인공위성 발사체 폭발 사고 자인…기술 결함,3,사회,이란 인공위성 발사체 폭발 사고 자체…기술적 결함
ynat-v1_train_02017,NHNY터 3분기C영[이익V23억원…흑자&환종합,5,경제,NHN네트워크 3분기 영업이익 23억원…흑자 환종합
ynat-v1_train_02018,U해T 화q에\사]- U상오t)\장A시민Hh견.반영% 복구,0,생활문화,해양 화재에 따른 상륙장소 시민 피해 반영 복구
ynat-v1_train_02019,?별재난8@ .주[괴산·천안 전파사용료l감면,3,사회,부재난 재난.주거산천안 전파사용료 감면
ynat-v1_train_02020,t미정상회담W3대에 cF_\ mV0선4턱밑,5,경제,트럼프 미정상회담 3대에 중재선4턱 밑
ynat-v1_train_02021,朴대통령 오늘 스위스 대통령과 정상회담,0,생활문화,박대통령 오늘 스위스 대통령과 정상회담
ynat-v1_train_02022,계9되는 유가 a승8`월 HGq건 3;7개월 만에 최악,5,경제,계승되는 유가 상승8월 H계건 3개월 만에 최악
ynat-v1_train_02023,"러jnB들 연루 前,u프캠프 고문Ec원 보궐선5^도R",6,세계,러시아들 연루 前러시아 프캠프 고문 원로 보궐선도
ynat-v1_train_02024,美 중국과의 남중국해 영유권 분쟁국들에 공개적 대응 주문,3,사회,美중국과의 남중국해 영유권 분쟁 국가들에 공개적 대응 주문
ynat-v1_train_02025,朴U통령 F·q절 기]사 북gt기·Pj의A행 강= E망,2,정치,박대통령 F.퀘절 기사 북극기·파이의 행 강등
ynat-v1_train_02026,&구=경북 구름@많은 날씨…낮 a온 a~∼2o도,0,생활문화,경북 구름 많은 날씨…낮 온도
ynat-v1_train_02027,美 휴a턴e쇼핑몰서~총격==} ?e,6,세계,美 휴턴 쇼핑몰서 총격사고
ynat-v1_train_02028,"아-안게임J박지ZA4R농} L일팀 ^,할 _…4*부 ..T",1,스포츠,"아르헨티나 게임박지정 4일팀,할부..부산"
ynat-v1_train_02029,*5x월간 500명5초인종5알고보* 美C#커q 괴|힘,6,세계,5월간 500명의 초인종 알고보니 미국 커커 괴물
ynat-v1_train_02030,K로-구zP러리캡 위b J국E%에 T금 3/T천)00I...,1,스포츠,K-리그 캡 위너 한국에 통한 3천명...
ynat-v1_train_02031,김종민 도로공사 감독 힘에 부쳤다…2차전 걱정된다,0,생활문화,김종민 도로공사 감독의 힘에 부쳤다…2차전 걱정된다
ynat-v1_train_02032,"확진 속출F부산 사하구B모든 학교 이틀간 RV수업3q7""교 대3",3,사회,확진 속출 부산 사하구 모든 학교 이틀간 온라인 수업 교대
ynat-v1_train_02033,넥X 브리검 d&&A치N-}년 연속lee_ -지\7O,1,스포츠,넥스 브리검 다치년 연속lee -지오
ynat-v1_train_02034,Mq8 +k수` 검K와 금융재I: 방 금|가#분 P각u합,3,사회,막수 검찰과 금융재판 방식 개선
ynat-v1_train_02035,호(대o김6현/총장Wv임…구성원 단합으로 위기 `복,3,사회,호대김현/총장임…구성원 단합으로 위기 해결
ynat-v1_train_02036,부활한 다르빗슈에 고무된 日 언론 사이영상 기대,2,정치,부활한 다르빗슈에 고무된 일본 언론 사이영상 기대
ynat-v1_train_02037,b저임tq만원 n약 p행Wh,3,사회,저임금 노동자 약 1만 명 행진
ynat-v1_train_02038,"m노;Bd 출시r>l …B럭sSH0q`GF출b&we리v g,금 올라",5,경제,m노드 출시 …버럭시SH0q`GF출시 we리금 올라
ynat-v1_train_02039,골든스테이트휴스턴 NBA 서부콘퍼런스 결승 맞대결,6,세계,골든스테이트 vs 휴스턴 NBA 서부 콘퍼런스 결승 맞대결
ynat-v1_train_02040,YGu& 품'$안tH팜한NT닻 올렸f,5,경제,YG 품안정한 NT 닻 올렸습니다
ynat-v1_train_02041,국제유가·곡물가↓…올해 농업경영비 3.3% 감소 전망,2,정치,국제유가·곡물가 하락…올해 농업경영비 3.3% 감소 전망
ynat-v1_train_02042,충북.e7D년제 대학 @록금 H21만원…전국 평균 웃돌아,3,사회,충북 7년제 대학 박금 현 21만원…전국 평균 웃돌아
ynat-v1_train_02043,경기도 11개 시 오존주의보 해제,3,사회,경기도 11개 시 오존주의보 해제
ynat-v1_train_02044,메디 ca 마kZ…;희진 메디 V리그 다른 j 안-,1,스포츠,메디카 마크…희진 메디 V리그 다른 안정
ynat-v1_train_02045,코q>i기관mr인5매수E 반F…*스. P%대 상승V합,5,경제,코인기관 5매수 반발… 스탁 대 상승합
ynat-v1_train_02046,책 6GLQ우r작s 비어z 5e \*려면 Y맛[>맞아7죠,0,생활문화,책 6권 작가 비어려면 맛있죠
ynat-v1_train_02047,620년 전통 모스크바 스레텐스키 수도원 합창단 첫 내한,4,IT과학,620년 전통 모스크바 스레텐스키 수도원 합창단 첫 내한공연
ynat-v1_train_02048,카페G4 8C$통신보[14&0R #른 네`워c 'O,4,IT과학,카페24 8C통신보안 네트워크 'Open
ynat-v1_train_02049,전국 아침 기온 최대 7도 뚝…주말까지 쌀쌀,4,IT과학,전국 아침 기온 최대 7도 뚝…주말까지 쌀쌀
ynat-v1_train_02050,"대A충남""이)p 강|…가;pv/1지1 A판 *어져",0,생활문화,대청충남이)p 강가;pv/1지1 A판 어져
ynat-v1_train_02051,이통사 방문판매 급증…올해 다단계 첫 추월,5,경제,이통사 방문판매 급증…올해 다단계 첫 추월
ynat-v1_train_02052,"코로l6c단감C 이""지는}y고속도z G3·성'R v려2L}",3,사회,코로 단감이 지는고속도로 G3·성역을 위협한다
ynat-v1_train_02053,충북 영하권 추위…낮 최고 3∼5도,6,세계,충북 영하권 추위… 낮 최고 3∼5도
ynat-v1_train_02054,GS칼텍스 러츠 이탈리아에서 뛸 때보다 재미있어요,0,생활문화,GS칼텍스 러츠 이탈리아에서 뛸 때보다 재미있어요
ynat-v1_train_02055,문 대통령·여야 지도부 지방선거 사전투표,1,스포츠,문 대통령·여야 지도부 지방선거 사전투표
ynat-v1_train_02056,가자지구 공습에 이스라엘은 안보정국…대연정에 힘 실릴까,2,정치,가자지구 공습에 이스라엘은 안보정책…대통령에 힘 실릴까
ynat-v1_train_02057," 당대5 김정은""#Q 결산보고 'h'내O",2,정치,당대5 김정은 결산보고 '내년' 내놓을 예정
ynat-v1_train_02058,울산 진보3당 북구시설관리공단 설립 조례안 철회하라,4,IT과학,울산 진보당 북구시설관리공단 설립 조례안 철회하라
ynat-v1_train_02059,카카오프렌즈 스토어 국제 배송 시작,3,사회,카카오프렌즈 스토어 국제 배송 시작
ynat-v1_train_02060,한_ 고기 2㎏으로 성난O민심 :정될까I이란X신속한 유화W,6,세계,한 고기 2kg로 성난 민심 :정답이란 신속한 유화
ynat-v1_train_02061,"_Q_리론 금리A내%Q""/8타y5비중 83월새pm1N 급증",5,경제,인플레이션 금리 내하/8타 비중 83월 새로 시작 급증
ynat-v1_train_02062,"국민의_b인:& ,7o대위V장M아*eP}위r장(맡)g",2,정치,국민의당 대표 장만식 위원장
ynat-v1_train_02063,내q C정현 대q마…더민U yJ경쟁에도 변C로 |u,2,정치,내가 정현 대마왕…더민주 경쟁에도 변로 유
ynat-v1_train_02064,힐러리 사우스캐롤라이나 경선서 샌더스 꺾고 승리2보,1,스포츠,힐러리 사우스캐롤라이나 경선서 샌더스에게 승리2보
ynat-v1_train_02065,갤노트7 \i 7 M 사장단회의…사장단 침w,4,IT과학,갤노트7 이7 M 사장단회의…사장단 침묵
ynat-v1_train_02066,좁아진 미국 문에 아메리칸 드림 포기하는 중미 이민자들,4,IT과학,좁아진 미국 문에 미국 드림 포기하는 중미 이민자들
ynat-v1_train_02067,직통령 펭수 UAR로 만난다…3D 영상·입체 스티커 나와,3,사회,직통령 펭수 UAR로 만난다…3D영상·입체 스티커 나와
ynat-v1_train_02068,이통Y사f갤럭시탭Sr 오늘w터L사전예약 시작,4,IT과학,이통사 갤럭시 탭 S 오늘 테러 사전 예약 시작
ynat-v1_train_02069,항생제 생산 유전자 단백질 될 때 버퍼링 걸린다,5,경제,항생제 생산 유전자 단백질 될 때 버퍼링이 걸린다
ynat-v1_train_02070,F?O 입항gn[만경_W,1,스포츠,F1O 입항만경
ynat-v1_train_02071,朴대통령 오바마·아베와 연쇄통화…北미사일 대응책 논의,1,스포츠,박대통령 오바마·아베와 연쇄통화…북미사일 대응책 논의
ynat-v1_train_02072,[&X w법원을 기억하시나요…대- ^ w+a사진전,0,생활문화,생활문화 [&X 법원을 기억하시나요…대 사진전
ynat-v1_train_02073,봄소식 전하는 노란 산수유,1,스포츠,봄소식 전하는 노란 산수유
ynat-v1_train_02074,부.o역 청w 단기~pNBz모집i 수)Nn몰려,3,사회,부오역 청년 단기근무 모집 수월려
ynat-v1_train_02075,시민단체 전남도의회 누리예산 추경심의 보류하라,5,경제,시민단체 전남도의회 누리예산 추경심의 보류하라
ynat-v1_train_02076,"연구실 안D 산업 육성해""yL한 연구L 만8다",3,사회,연구실 안에 산업 육성하는 연구만다
ynat-v1_train_02077,"j#ER이nD"" o림 p세>1a음으로 바라보기",0,생활문화,전진드림 오림 편1음으로 바라보기
ynat-v1_train_02078,ktGV조국 r퇴kPM개L 향방은#MBC 1p0N 토론,3,사회,kt조국退官 국정원 개혁 향방은 MBC 1분 토론
ynat-v1_train_02079,경희궁 옛 사진부w 100년전 놀이판eC f속박물관 기획7,0,생활문화,경희궁 옛 사진부 100년 전 놀이판 속 박물관 기획
ynat-v1_train_02080,I:Kh{ 셀트+x 코X피s00HY입 시 .천944!1 |입,5,경제,I-KH 셀트 코피 00입 시 천944입
ynat-v1_train_02081,프로 2년차 최익제 형들 제치고 올스타전 서브킹종합,3,사회,프로 2년차 최익제 형들 제치고 올스타전 서브キング 종합
ynat-v1_train_02082,반대매매 하루에만 1천억원…금융위기 때보다 많아,6,세계,반대매매 하루에만 1천억원…금융위기 때보다 많습니다.
ynat-v1_train_02083,세종병원 불 1층 탕비실 천장 전기적 요인 원인 가능성,1,스포츠,세종병원 불 1층 탕비실 천장 전기적 요인 원인 가능성
ynat-v1_train_02084,민주 민생 걱정한다면 국회 복귀하라…한국 적반하장,2,정치,민주당 민생 걱정한다면 국회 복귀하라…한국 적반하장
ynat-v1_train_02085,류현J MLf 첫 올 uLBo팀서 두 번째 팀 선발투.A.,1,스포츠,류현진 MLB 첫 올블리팀서 두 번째 팀 선발투수
ynat-v1_train_02086,구글J%Ii진단은 의사_|& 못한다…X단 보조0역할,4,IT과학,구글 진단은 의사 못한다…X단 보조역할
ynat-v1_train_02087,만지고 쓰다듬는 일은 왜 중요한가…터칭의 세계,0,생활문화,만지고 쓰다듬는 일은 왜 중요한가…터치의 세계
ynat-v1_train_02088,전통공연예술진흥재단 연희예술단체에 재공연 지원,0,생활문화,전통공연예술진흥재단 연희예술 단체에 재공연 지원
ynat-v1_train_02089,독VJ.리 활<#8yl원`지]#니다,0,생활문화,독립리 활영지입니다
ynat-v1_train_02090,R성 베F남] 갤~6@JsJl개…중x가폰으p 동남아 공H,4,IT과학,R성 베트남 갤럭시6 개통…중국가폰으로 동남아 공략
ynat-v1_train_02091,최신폰 갤노트8이 무료…이통사 과장광고 눈살,5,경제,최신폰 갤럭시 노트8이 무료…이통사 과장 광고 눈살
ynat-v1_train_02092,하`e자6홍콩 4^ 아\[ 경o]리스크i 부D,6,세계,해외자본 홍콩 4차 경영리스크 부동
ynat-v1_train_02093,멕시코 외무 중미 불법 이민 저감 대책 45일 이후 평가,4,IT과학,멕시코 외무 중미 불법 이민 저감 대책 45일 이후 평가
ynat-v1_train_02094,공인인c@p6- 카카L페이 [8서 3)다,4,IT과학,공인인터넷 카카오페이 [서 3]다
ynat-v1_train_02095,( 꽁%잡2 6중조업 /P…{p;양u어획b경쟁 .g v망,6,세계,꽁 잡 6중주업 /P…양어획 경쟁.g v망
ynat-v1_train_02096,黃 단식중단w도 패스트$랙|대치 @속…靑감찰의혹 공L 가열,3,사회,황 단식 중단도 패스트랙 대치 속…청 감찰 의혹 공론가열
ynat-v1_train_02097,"여aQ구 박혜f7정yU그""MVP*4w째;수상…#: a위:기]",1,스포츠,여자구 박혜정 MVP 4번째 수상…#1위:기록
ynat-v1_train_02098,2대차7O인승 JUV`&리세이6 출시…3천40$rJ대& 시작,5,경제,2대차 7인승 주류리세이 6 출시…3천40대 시작
ynat-v1_train_02099,세미콘라이트 직무집행 가처분 피소,4,IT과학,세미콘 라이트 직무집행 가처분 피소
ynat-v1_train_02100,무릎 부상 이재성 대표팀서 제외…소속팀 복귀 준비,1,스포츠,무릎 부상 이재성 대표팀에서 제외…소속팀 복귀 준비
ynat-v1_train_02101,게시판 NH농협금융 부문장 경영협약 체결,1,스포츠,게시판 NH농협금융 부문장 경영 협약 체결
ynat-v1_train_02102,고은 시인 로마재단 국제시인상 수상,4,IT과학,고은 시인 로마재단 국제시인상 수상
ynat-v1_train_02103,예탁원 CSD워킹그룹과 분산장부 기술 공동연구 협약,0,생활문화,예탁원 CSD 워킹그룹과 분산장부 기술 공동연구 협약
ynat-v1_train_02104,과학기자협회 올해의 과학자상에 항우연 발사체사업본부,5,경제,과학기자협회 올해의 과학자상에 항우연 발사체 사업본부
ynat-v1_train_02105,"^r^[P홀w2019년H'v요?서트vYp…세,#uNs[cJ",0,생활문화,프로홀로그램 2019년 요즘 서트리…세상에 존재하는 모든 것들
ynat-v1_train_02106,채널Ax인사_서 검5W착 의혹u기QF): 결정,3,사회,채널A 인사 서 검찰 의혹 기사
ynat-v1_train_02107,크렘린 이달 초 러中 정상회담서 시 주석 방북 협의 안 돼,5,경제,크렘린 이달 초 러시아 중국 정상회담서 시주석 방북 협의 안 돼
ynat-v1_train_02108,만화박물관 3·1운동 기념벽화 걸고 영화 동주 무료상영,2,정치,만화박물관 3·1운동 기념벽화 걸고 영화 동주 무료 상영
ynat-v1_train_02109,">,난 )바D서}/N째!}리]U…ue명r모여 정권*진 요구종합",6,세계,난 바다서 1리…유명 모여 정권진 요구종합
ynat-v1_train_02110,경기민요 선보이는 이춘희 명창,5,경제,경기민요 선보이는 이춘희 명창
ynat-v1_train_02111,SKT 세계 최초 5G 가입자 100만 명 돌파,5,경제,SKT 세계 최초 5G 가입자 10만 명 돌파
ynat-v1_train_02112,中 홍<시위 격화xt무h G입 oAfP국j등 ?I은+`A,6,세계,중국 홍콩시위 격화 무력 강경국면
ynat-v1_train_02113,중국 퀄컴 이어 에릭슨도 반독점 위반 조사,6,세계,중국 퀄컴 이어 에릭슨도 반독점 위반 조사
ynat-v1_train_02114,추석 직전 일요일 대형마트 의무휴업…요일 변경 두고 또 논란,6,세계,추석 직전 일요일 대형마트 의무 휴업…요일 변경 두고 또 논란
ynat-v1_train_02115,SK텔레콤x:기0`50!Y이면 m마트*i:~;a정 끝,5,경제,SK텔레콤 50%이면 마트이용
ynat-v1_train_02116,구미 영천 등 경북 9개 시·군 폭염주의보,6,세계,구미 영천 등 경북 9개 시군 폭염주의보
ynat-v1_train_02117,서y. 연일lL~_`%6은 바짝 말라…W사 -현7{탓,0,생활문화,서연 일은 바짝 말라… 사는 현실
ynat-v1_train_02118,진통제 맞고 103구 던진 셔저의 투혼…믿기 힘든 투...,1,스포츠,진통제 맞고 103구 던진 셔저의 투혼…믿기 힘든 투수
ynat-v1_train_02119,北4정` d동! F원J^;대…7} 당대회 폐c4합,2,정치,북한정당 대동원대…7당대회 폐지합
ynat-v1_train_02120,벨·뮬로바·마이스키…클래식 스타 일주일 간격 줄내한,3,사회,벨 뮬로바 마이스키…클래식 스타 일주일 간격 줄내한
ynat-v1_train_02121,예멘 반군 사우디 석유시설 여전히 공격 목표,6,세계,예멘 반군은 사우디 석유시설을 여전히 공격 목표로 두고 있습니다.
ynat-v1_train_02122,朴대통령 13일 북핵 담화·회견…경제법안 처리도 호소,2,정치,박대통령 13일 북핵 담화·회견…경제법안 처리도 호소
ynat-v1_train_02123,베스트셀러 소셜미디어 입소문 탄 에세이 인기,5,경제,베스트셀러 소셜미디어 입소문탄 에세이 인기
ynat-v1_train_02124,q카·합성영 은 성vV~벌=t적용 *I돼…보완~ 시급,3,사회,카카오·합성영은 성폭력적용 이돼…보완 시급
ynat-v1_train_02125,국내외 인터넷사업자 역차별 실태점검 착수…대책 연내 마련,5,경제,국내외 인터넷 사업자 역차별 실태 점검 착수…대책 연내 마련
ynat-v1_train_02126,"퇴S 후 a생Gv막·취"" C패 후 전'위+R설8 날v %H'",3,사회,퇴사 후 아생머균·취업 후 전위설 날하
ynat-v1_train_02127,LG전자 먼지흡입물걸레질 무선 청소기 출시,5,경제,LG전자 먼지 흡입물 걸레질 무선 청소기 출시
ynat-v1_train_02128,조경태 단수y천공천 확3L새누리h예비w보·당원 j발,2,정치,조경태 단수천공천 확정 새누리 예비보·당원 발자취
ynat-v1_train_02129,게<판XF대(4+!q살 g 5-u까지- z^;로 k제,0,생활문화,게판대(4살 g 5-까지 로 k제
ynat-v1_train_02130,독도로 출발하기 전 기념촬영 하는 독도아카데미 대학생,4,IT과학,독도로 출발하기 전 기념촬영 하는 독도아카데미 대학생
ynat-v1_train_02131,"B'픽 '감나네…2앞6 4쳐f e속,15Y㎞@봅:레이#3x",1,스포츠,"픽 감나네…2 앞 6 4 칠 속,15㎞봅: 레이3"
ynat-v1_train_02132,반으로 쪼개진 바른미래…두번 표결에 1표차 아슬아슬한 추인종합2보,0,생활문화,반으로 쪼개진 바른미래…두 번 표결에 1표 차 아슬아슬한 추인 종합2보
ynat-v1_train_02133,충북교육; l=나1@!o-…유치s 포! I%;sF입학< -소,3,사회,충북교육 노인의 유치 포기 입학 -소득
ynat-v1_train_02134,올림픽 朴대통령 우리 선수단 선전 기원,5,경제,올림픽 박대통령 우리 선수단 선전 기원
ynat-v1_train_02135,"ED' 재4gwf의적p잘못 인정…협회L-프로행.(진 ""렸다",1,스포츠,ED의 적절한 인정…협회 프로 행진이었다
ynat-v1_train_02136,중러 원자로 건설 2조원 계약 맺는다,3,사회,중러 원자로 건설 2조원 계약을 맺는다
ynat-v1_train_02137,이주의 뉴스키워드 블랙리스트·가상화폐·권력기관,5,경제,이주의 뉴스 키워드 블랙리스트·가상 화폐·권력 기관
ynat-v1_train_02138,황교안·나경원 패스트트랙 사건 경찰 출석통보에 불응 입장,5,경제,황교안·나경원 패스트트랙 사건 경찰 출석 통보에 불응 입장
ynat-v1_train_02139,CJ헬로비전SKB 합병 무효 소송 잇따라…LGU＋ 법적 대응,3,사회,CJ헬로비전SKB 합병 무효 소송 이어져…LGU+ 법적 대응
ynat-v1_train_02140,오늘 남북 체육회담…2032년 올림픽 공동개최 논의,3,사회,오늘 남북 체육회담…2032년 올림픽 공동개최 논의는 없다
ynat-v1_train_02141,"2가`르항공NGU,서:항G권]2*%c할8 판d",5,경제,2가항공NNGU서항권2할판
ynat-v1_train_02142,터키 화2 우세 vb워 쿠르드 ?|T민간인 피o 커져종합2보,6,세계,터키 화재가 발생한 지역에서 쿠르드 민간인 피살자가 커져 종합보도
ynat-v1_train_02143,셧다q에 줄T3 W리…방H2도 코로나 직격w,3,사회,출근길에 줄을 서…방역2도 코로나 직격탄
ynat-v1_train_02144,푸DS 비인기lu.q3tI빛낸 성공~5w G디네,0,생활문화,푸드 비인기 루트빛낸 성공5G 디네
ynat-v1_train_02145,D f한sM하3+미F 싱!송m이터'+시,0,생활문화,D시 한상미 싱어시티
ynat-v1_train_02146,KEB하나은행 호국보훈단체 지원을 위한 기부금 전달,2,정치,KEB하나은행 호국보훈단체 지원을 위한 기부금 전달
ynat-v1_train_02147,미국 아프간서 발빼자…중국이 들어갔다,0,생활문화,미국 아프간서 발포하자…중국이 들어갔다
ynat-v1_train_02148,경기도 전역 미세먼지 주의보…야외활동 자제종합,3,사회,경기도 전역 미세먼지 주의보…야외 활동 자제
ynat-v1_train_02149,정선 산불 진화 안간힘,3,사회,정선 산불 진화 안간힘
ynat-v1_train_02150,Ry류 시0 !!ss자#]건W 회장 수원 x산F 잠들다ZF,3,사회,류시식 선자장 회장 수원 산림 잠들다
ynat-v1_train_02151,개회사 하는 류희인 본부장,1,스포츠,개회식 하는 류희인 본부장
ynat-v1_train_02152,KT 할인 혜택 2배 더블할인 멤버십 시즌제 도입,5,경제,KT 할인 혜택 2배 더블 할인 멤버십 시즌제 도입
ynat-v1_train_02153,프랜차이즈 최다승·두 번째 FA 앞둔 윤성환 계속 ...,6,세계,프랜차이즈 최다승·두 번째 FA 앞둔 윤성환 계속...
ynat-v1_train_02154,I &안a\+상회의는 반공화국 핵소동 모의판 n난,2,정치,I &안상회의는 반공화국 핵소동 모의판 단
ynat-v1_train_02155,한일 오늘 도쿄서 군사정보협정 가서명…이르면 이달 내 체결,4,IT과학,한일 오늘 도쿄서 군사정보협정 가결명…이르면 이달 내 체결
ynat-v1_train_02156,나스닥 c6M폭락!6개월만에I최C폭 하락종합,5,경제,나스닥 폭락! 6개월만에 최악의 폭 하락 종합
ynat-v1_train_02157,민주 남북정상회담 보고 청취…조명균 기대 뛰어넘는 결과,1,스포츠,민주 남북정상회담 보고 청취…조명균 기대 뛰어넘는 성과
ynat-v1_train_02158,삼|물u 2분기 z업이익 1T47r억a*c년\다 3f.8ZO늘어,5,경제,삼성물산 2분기 재업이익 14억년3.8%늘어
ynat-v1_train_02159,미래부 출연硏 비정규직 연구원 정규직화 추진,1,스포츠,미래부 출연연구 비정규직 연구원 정규직화 추진
ynat-v1_train_02160,잉글랜드 FA컵 5부리그의 반란…서턴·링컨 16강행,5,경제,잉글랜드 FA컵 5부 리그의 반란…서튼·링컨 16강행
ynat-v1_train_02161,추억의 노키아폰 부활…49유로 헐값＋22시간 통화종합,5,경제,추억의 노키아폰 부활… 49유로 헐값＋22시간 통화
ynat-v1_train_02162,"PC수""천안시의C*천안X장 $마 Q언Z균X2전 완n해야",2,정치,PC수천안시청 천안X장마 저언균X2전 완전해야
ynat-v1_train_02163,中 부동산 불황 쇼크…관련기업 주가 하루 80% 폭락,2,정치,중국 부동산 불황 쇼크…관련기업 주가 하루 80% 폭락
ynat-v1_train_02164,한반도 해빙 이총리 세계의 완전한 냉전종식 이제 시작돼,3,사회,한반도 해빙 이재명 총리 세계의 완전한 냉전 종식 이제 시작돼
ynat-v1_train_02165,프랑스 노딜 브렉시0 대>_본u화,6,세계,프랑스 노딜 브렉시트 대본화
ynat-v1_train_02166,NY{ot P말기S에 대해,4,IT과학,NYot Paul Sames에 대해
ynat-v1_train_02167,보수주의|rGo 2A가o는Nl엇인가…G&'W정B~번역출=,0,생활문화,보수주의 2가로된 것이냐…정통번역출
ynat-v1_train_02168,"더민주·정의당P당 차원 ""대 난0WM천에서만D연대합의",2,정치,더민주·정의당 당 차원 '대 난폭 천둥에서만 연대합의
ynat-v1_train_02169,이들을 주목하라 U20월드컵의 검증된 예비 슈퍼스타,0,생활문화,이들을 주목하라 2020 월드컵의 검증된 예비 슈퍼스타
ynat-v1_train_02170,일왕과 왕비의 즉위 예식,2,정치,일왕과 왕비의 즉위 예식
ynat-v1_train_02171,비닐봉지 대신 바나나잎 포장…베트남 마트의 친환경 실험,5,경제,비닐봉지 대신 바나나잎으로 포장…베트남 마트의 친환경 실험
